Threshold,Discriminatory,Modifier,Pink,Magenta,Violet,Blue,Green,Yellow,PopBust?,Diversifying,Neurtal,Focusing,Equitable,Inequitable,Total,Average
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,5,0,0,34,0,FALSE,5,0,34,34,5,39,5.025641026
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,8,0,FALSE,0,0,8,8,0,8,4
0,30,-1,0,0,0,0,70,0,FALSE,0,0,70,70,0,70,4
0,30,-1,0,0,0,0,0,81,FALSE,0,0,81,0,81,81,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,67,TRUE,0,0,67,0,67,67,4
0,30,-1,0,66,0,0,0,0,FALSE,66,0,0,0,66,66,12
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,84,0,0,FALSE,0,84,0,0,84,84,8
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,55,0,0,0,0,FALSE,55,0,0,0,55,55,12
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,93,0,TRUE,0,0,93,93,0,93,4
1200,30,-1,0,97,0,0,0,0,TRUE,97,0,0,0,97,97,12
1200,30,-1,0,0,0,0,69,0,TRUE,0,0,69,69,0,69,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,87,TRUE,0,0,87,0,87,87,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,104,0,0,TRUE,0,104,0,0,104,104,8
1200,30,-1,0,0,0,0,0,88,TRUE,0,0,88,0,88,88,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,64,TRUE,0,0,64,0,64,64,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,110,0,0,TRUE,0,110,0,0,110,110,8
1200,30,-1,0,0,0,106,0,0,TRUE,0,106,0,0,106,106,8
1200,30,-1,0,0,0,96,0,0,TRUE,0,96,0,0,96,96,8
1200,30,-1,0,0,0,0,101,0,TRUE,0,0,101,101,0,101,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,60,0,TRUE,0,0,60,60,0,60,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,84,0,FALSE,0,0,84,84,0,84,4
0,50,-1,0,69,0,0,0,0,TRUE,69,0,0,0,69,69,12
0,50,-1,0,0,0,0,0,76,TRUE,0,0,76,0,76,76,4
0,50,-1,0,0,0,0,67,0,TRUE,0,0,67,67,0,67,4
0,50,-1,0,85,0,0,0,0,FALSE,85,0,0,0,85,85,12
0,50,-1,0,0,0,0,78,0,TRUE,0,0,78,78,0,78,4
0,50,-1,0,0,0,0,52,0,TRUE,0,0,52,52,0,52,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,74,0,TRUE,0,0,74,74,0,74,4
0,50,-1,0,0,0,0,81,0,TRUE,0,0,81,81,0,81,4
0,50,-1,0,0,0,50,0,0,FALSE,0,50,0,0,50,50,8
0,50,-1,0,0,0,0,79,0,TRUE,0,0,79,79,0,79,4
0,50,-1,0,0,0,0,88,0,TRUE,0,0,88,88,0,88,4
0,50,-1,0,0,0,0,0,67,FALSE,0,0,67,0,67,67,4
0,50,-1,0,0,0,0,40,0,TRUE,0,0,40,40,0,40,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,58,48,TRUE,0,0,106,58,48,106,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,94,TRUE,0,0,94,0,94,94,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,77,FALSE,0,0,77,0,77,77,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,18,0,0,17,FALSE,0,18,17,18,17,35,6.057142857
1200,50,-1,0,0,62,0,4,0,TRUE,0,62,4,66,0,66,7.757575758
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,59,0,TRUE,0,0,59,59,0,59,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,75,FALSE,0,0,75,0,75,75,4
1200,50,-1,0,0,0,0,0,62,FALSE,0,0,62,0,62,62,4
1200,50,-1,0,0,0,0,92,0,TRUE,0,0,92,92,0,92,4
1200,50,-1,0,0,0,0,100,0,TRUE,0,0,100,100,0,100,4
1200,50,-1,0,0,0,0,91,4,TRUE,0,0,95,91,4,95,4
1200,50,-1,0,0,0,0,88,0,TRUE,0,0,88,88,0,88,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,92,0,0,TRUE,0,92,0,0,92,92,8
1200,50,-1,0,0,0,0,0,90,TRUE,0,0,90,0,90,90,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,82,0,FALSE,0,0,82,82,0,82,4
0,70,-1,0,0,0,0,75,0,FALSE,0,0,75,75,0,75,4
0,70,-1,0,0,0,0,46,0,FALSE,0,0,46,46,0,46,4
0,70,-1,0,0,0,0,72,0,TRUE,0,0,72,72,0,72,4
0,70,-1,0,0,0,0,77,0,TRUE,0,0,77,77,0,77,4
0,70,-1,59,0,0,0,0,0,FALSE,59,0,0,59,0,59,12
0,70,-1,0,0,0,0,72,0,TRUE,0,0,72,72,0,72,4
0,70,-1,0,0,0,0,83,0,TRUE,0,0,83,83,0,83,4
0,70,-1,0,0,0,0,84,0,TRUE,0,0,84,84,0,84,4
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,81,0,0,0,0,FALSE,81,0,0,0,81,81,12
0,70,-1,0,60,0,0,0,0,FALSE,60,0,0,0,60,60,12
0,70,-1,0,0,0,0,80,0,TRUE,0,0,80,80,0,80,4
0,70,-1,0,0,0,0,92,0,TRUE,0,0,92,92,0,92,4
0,70,-1,0,0,21,0,52,0,FALSE,0,21,52,73,0,73,5.150684932
0,70,-1,0,0,0,0,73,0,TRUE,0,0,73,73,0,73,4
0,70,-1,0,82,0,0,0,0,FALSE,82,0,0,0,82,82,12
0,70,-1,0,0,0,0,75,0,FALSE,0,0,75,75,0,75,4
0,70,-1,0,0,0,0,53,0,FALSE,0,0,53,53,0,53,4
1200,70,-1,0,0,47,32,0,0,TRUE,0,79,0,47,32,79,8
1200,70,-1,0,0,0,0,88,0,TRUE,0,0,88,88,0,88,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,98,0,0,0,0,0,TRUE,98,0,0,98,0,98,12
1200,70,-1,0,0,0,0,26,0,FALSE,0,0,26,26,0,26,4
1200,70,-1,71,0,0,0,0,0,TRUE,71,0,0,71,0,71,12
1200,70,-1,0,0,0,0,95,0,TRUE,0,0,95,95,0,95,4
1200,70,-1,0,0,0,0,41,0,FALSE,0,0,41,41,0,41,4
1200,70,-1,0,0,34,0,0,0,FALSE,0,34,0,34,0,34,8
1200,70,-1,0,0,0,0,64,0,TRUE,0,0,64,64,0,64,4
1200,70,-1,0,0,0,0,86,0,FALSE,0,0,86,86,0,86,4
1200,70,-1,0,0,0,0,89,0,TRUE,0,0,89,89,0,89,4
1200,70,-1,0,0,0,78,0,0,FALSE,0,78,0,0,78,78,8
1200,70,-1,0,0,0,0,0,76,FALSE,0,0,76,0,76,76,4
1200,70,-1,0,0,0,0,60,0,FALSE,0,0,60,60,0,60,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,78,0,TRUE,0,0,78,78,0,78,4
1200,70,-1,0,0,0,0,54,0,FALSE,0,0,54,54,0,54,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,0,0,0,45,0,9,0,FALSE,0,45,9,54,0,54,7.333333333
0,30,0,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,0,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,0,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
0,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,0,20,0,0,0,25,0,FALSE,20,0,25,45,0,45,7.555555556
0,30,0,0,0,33,0,16,0,FALSE,0,33,16,49,0,49,6.693877551
0,30,0,0,0,33,0,16,0,FALSE,0,33,16,49,0,49,6.693877551
0,30,0,0,0,29,0,9,0,FALSE,0,29,9,38,0,38,7.052631579
0,30,0,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
0,30,0,49,0,0,0,0,0,FALSE,49,0,0,49,0,49,12
0,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
0,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
0,30,0,2,0,41,0,0,0,FALSE,2,41,0,43,0,43,8.186046512
0,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
0,30,0,15,0,0,0,22,0,FALSE,15,0,22,37,0,37,7.243243243
0,30,0,28,0,0,0,13,0,FALSE,28,0,13,41,0,41,9.463414634
0,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
0,30,0,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,0,0,0,57,0,0,0,FALSE,0,57,0,57,0,57,8
1200,30,0,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
1200,30,0,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,0,29,0,0,0,21,0,FALSE,29,0,21,50,0,50,8.64
1200,30,0,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,0,0,0,53,0,0,0,FALSE,0,53,0,53,0,53,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,0,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,0,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,0,0,0,33,0,0,0,FALSE,0,33,0,33,0,33,8
1200,30,0,0,0,59,0,0,0,FALSE,0,59,0,59,0,59,8
1200,30,0,0,0,61,0,0,0,FALSE,0,61,0,61,0,61,8
1200,30,0,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,0,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,0,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,25,0,0,0,FALSE,0,25,0,25,0,25,8
0,50,0,0,0,25,0,0,0,FALSE,0,25,0,25,0,25,8
0,50,0,0,0,22,0,0,0,FALSE,0,22,0,22,0,22,8
0,50,0,0,0,2,0,0,0,FALSE,0,2,0,2,0,2,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,32,0,0,0,FALSE,0,32,0,32,0,32,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,9,0,9,0,0,0,FALSE,9,9,0,18,0,18,10
0,50,0,0,0,21,0,0,0,FALSE,0,21,0,21,0,21,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,0,0,23,0,FALSE,0,0,23,23,0,23,4
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,22,0,0,0,FALSE,0,22,0,22,0,22,8
0,50,0,0,0,30,0,0,0,FALSE,0,30,0,30,0,30,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
0,50,0,0,0,24,0,0,0,FALSE,0,24,0,24,0,24,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,16,0,0,0,FALSE,0,16,0,16,0,16,8
1200,50,0,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
1200,50,0,0,0,35,0,0,0,FALSE,0,35,0,35,0,35,8
1200,50,0,0,0,27,0,0,0,FALSE,0,27,0,27,0,27,8
1200,50,0,14,0,0,0,0,0,FALSE,14,0,0,14,0,14,12
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,11,0,0,0,FALSE,0,11,0,11,0,11,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,12,0,0,0,FALSE,0,12,0,12,0,12,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,27,0,0,0,FALSE,0,27,0,27,0,27,8
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
0,30,1,21,0,0,0,15,0,FALSE,21,0,15,36,0,36,8.666666667
0,30,1,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
0,30,1,51,0,0,0,0,0,FALSE,51,0,0,51,0,51,12
0,30,1,33,0,0,0,21,0,FALSE,33,0,21,54,0,54,8.888888889
0,30,1,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,1,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,1,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,1,0,0,36,0,0,0,FALSE,0,36,0,36,0,36,8
0,30,1,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
0,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
0,30,1,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
0,30,1,0,0,41,0,0,0,FALSE,0,41,0,41,0,41,8
0,30,1,15,0,0,0,25,0,FALSE,15,0,25,40,0,40,7
0,30,1,27,0,27,0,0,0,FALSE,27,27,0,54,0,54,10
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,1,0,0,41,0,0,0,FALSE,0,41,0,41,0,41,8
0,30,1,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,1,0,0,41,0,0,0,FALSE,0,41,0,41,0,41,8
1200,30,1,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,1,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
1200,30,1,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,1,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,1,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
1200,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,1,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,1,0,0,37,0,0,0,FALSE,0,37,0,37,0,37,8
1200,30,1,0,0,39,0,0,0,FALSE,0,39,0,39,0,39,8
1200,30,1,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
1200,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,1,50,0,0,0,0,0,FALSE,50,0,0,50,0,50,12
1200,30,1,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,1,0,0,53,0,0,0,FALSE,0,53,0,53,0,53,8
1200,30,1,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
1200,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
1200,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,1,0,0,46,0,0,0,FALSE,0,46,0,46,0,46,8
1200,30,1,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,32,0,0,0,FALSE,0,32,0,32,0,32,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,21,0,0,0,FALSE,0,21,0,21,0,21,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,30,0,0,0,FALSE,0,30,0,30,0,30,8
1200,50,1,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,16,0,0,0,FALSE,0,16,0,16,0,16,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,9,0,0,0,14,0,FALSE,9,0,14,23,0,23,7.130434783
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,32,0,0,0,FALSE,0,32,0,32,0,32,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,33,0,0,0,FALSE,0,33,0,33,0,33,8
1200,50,1,0,0,30,0,0,0,FALSE,0,30,0,30,0,30,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,4,0,0,0,FALSE,0,4,0,4,0,4,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
