day,Diversifying3,Focusing1,Diversifying2,Focusing2,Diversifying1,Focusing3,total
45678,35,0,6,0,0,0,41
45679,35,0,6,0,0,0,41
45680,35,0,6,0,0,0,41
45681,35,0,6,0,0,0,41
45682,35,0,6,0,0,0,41
45683,35,0,6,0,0,0,41
45684,40,0,6,0,0,0,46
45685,40,0,6,0,0,0,46
45686,40,0,6,0,0,0,46
45687,40,0,6,0,0,0,46
45688,40,0,6,0,0,0,46
45689,40,0,6,0,0,0,46
45690,40,0,6,0,0,0,46
45691,40,0,6,0,0,0,46
45692,40,0,6,0,0,0,46
45693,40,0,5,0,0,0,45
45694,40,0,5,0,0,0,45
45695,40,0,5,0,0,0,45
45696,39,0,5,0,0,0,44
45697,39,0,5,0,0,0,44
45698,39,0,5,0,0,0,44
45699,39,0,5,0,0,0,44
45700,39,0,5,0,0,0,44
45701,38,0,5,0,0,0,43
45702,37,0,5,0,0,0,42
45703,37,0,5,0,0,0,42
45704,37,0,5,0,0,0,42
45705,37,0,5,0,0,0,42
45706,37,0,5,0,0,0,42
45707,37,0,5,0,0,0,42
45708,37,0,5,0,0,0,42
45709,37,0,5,0,0,0,42
45710,37,0,5,0,0,0,42
45711,37,0,5,0,0,0,42
45712,37,0,5,0,0,0,42
45713,37,0,5,0,0,0,42
45714,37,0,5,0,0,0,42
45715,37,0,5,0,0,0,42
45716,37,0,5,0,0,0,42
45717,37,0,5,0,0,0,42
45718,37,0,5,0,0,0,42
45719,37,0,5,0,0,0,42
45720,37,0,5,0,0,0,42
45721,37,0,5,0,0,0,42
45722,37,0,5,0,0,0,42
45723,37,0,5,0,0,0,42
45724,37,0,5,0,0,0,42
45725,37,0,5,0,0,0,42
45726,37,0,5,0,0,0,42
45727,36,0,5,0,0,0,41
45728,36,0,5,0,0,0,41
45729,36,0,5,0,0,0,41
45730,36,0,5,0,0,0,41
45731,36,0,5,0,0,0,41
45732,36,0,5,0,0,0,41
45733,36,0,5,0,0,0,41
45734,36,0,5,0,0,0,41
45735,36,0,5,0,0,0,41
45736,36,0,5,0,0,0,41
45737,36,0,5,0,0,0,41
45738,36,0,5,0,0,0,41
45739,36,0,5,0,0,0,41
45740,36,0,5,0,0,0,41
45741,36,0,5,0,0,0,41
45742,36,0,5,0,0,0,41
45743,36,0,5,0,0,0,41
45744,36,0,5,0,0,0,41
45745,36,0,5,0,0,0,41
45746,36,0,5,0,0,0,41
45747,36,0,5,0,0,0,41
45748,36,0,5,0,0,0,41
45749,36,0,5,0,0,0,41
45750,45,0,5,0,0,0,50
45751,45,0,5,0,0,0,50
45752,45,0,5,0,0,0,50
45753,45,0,5,0,0,0,50
45754,45,0,5,0,0,0,50
45755,45,0,5,0,0,0,50
45756,45,0,5,0,0,0,50
45757,45,0,5,0,0,0,50
45758,45,0,5,0,0,0,50
45759,45,0,5,0,0,0,50
45760,43,0,5,0,0,0,48
45761,42,0,5,0,0,0,47
45762,41,0,5,0,0,0,46
45763,41,0,5,0,0,0,46
45764,41,0,5,0,0,0,46
45765,41,0,5,0,0,0,46
45766,41,0,5,0,0,0,46
45767,41,0,5,0,0,0,46
45768,41,0,5,0,0,0,46
45769,41,0,5,0,0,0,46
45770,41,0,5,0,0,0,46
45771,41,0,5,0,0,0,46
45772,40,0,5,0,0,0,45
45773,39,0,5,0,0,0,44
45774,39,0,5,0,0,0,44
45775,39,0,5,0,0,0,44
45776,38,0,6,0,0,0,44
45777,38,0,6,0,0,0,44
45778,38,0,6,0,0,0,44
45779,38,0,6,0,0,0,44
45780,38,0,6,0,0,0,44
45781,38,0,6,0,0,0,44
45782,38,0,6,0,0,0,44
45783,38,0,6,0,0,0,44
45784,38,0,6,0,0,0,44
45785,37,0,6,0,0,0,43
45786,37,0,6,0,0,0,43
45787,37,0,6,0,0,0,43
45788,37,0,6,0,0,0,43
45789,37,0,6,0,0,0,43
45790,37,0,6,0,0,0,43
45791,37,0,6,0,0,0,43
45792,37,0,6,0,0,0,43
45793,37,0,6,0,0,0,43
45794,36,0,6,0,0,0,42
45795,36,0,6,0,0,0,42
45796,36,0,6,0,0,0,42
45797,36,0,6,0,0,0,42
45798,36,0,6,0,0,0,42
45799,36,0,6,0,0,0,42
45800,36,0,6,0,0,0,42
45801,36,0,6,0,0,0,42
45802,36,0,6,0,0,0,42
45803,36,0,6,0,0,0,42
45804,36,0,6,0,0,0,42
45805,36,0,6,0,0,0,42
45806,36,0,6,0,0,0,42
45807,36,0,6,0,0,0,42
45808,36,0,6,0,0,0,42
45809,36,0,6,0,0,0,42
45810,36,0,6,0,0,0,42
45811,36,0,6,0,0,0,42
45812,36,0,6,0,0,0,42
45813,36,0,6,0,0,0,42
45814,36,0,6,0,0,0,42
45815,36,0,6,0,0,0,42
45816,44,0,6,0,0,0,50
45817,44,0,6,0,0,0,50
45818,44,0,6,0,0,0,50
45819,44,0,6,0,0,0,50
45820,43,0,6,0,0,0,49
45821,41,0,6,0,0,0,47
45822,41,0,6,0,0,0,47
45823,41,0,6,0,0,0,47
45824,41,0,6,0,0,0,47
45825,41,0,6,0,0,0,47
45826,41,0,6,0,0,0,47
45827,41,0,6,0,0,0,47
45828,41,0,6,0,0,0,47
45829,41,0,6,0,0,0,47
45830,41,0,6,0,0,0,47
45831,41,0,6,0,0,0,47
45832,41,0,6,0,0,0,47
45833,41,0,6,0,0,0,47
45834,41,0,6,0,0,0,47
45835,41,0,6,0,0,0,47
45836,41,0,6,0,0,0,47
45837,41,0,6,0,0,0,47
45838,41,0,6,0,0,0,47
45839,41,0,6,0,0,0,47
45840,41,0,6,0,0,0,47
45841,41,0,6,0,0,0,47
45842,41,0,7,0,0,0,48
45843,41,0,7,0,0,0,48
45844,41,0,7,0,0,0,48
45845,41,0,7,0,0,0,48
45846,41,0,7,0,0,0,48
45847,41,0,7,0,0,0,48
45848,41,0,7,0,0,0,48
45849,41,0,7,0,0,0,48
45850,41,0,7,0,0,0,48
45851,41,0,7,0,0,0,48
45852,41,0,5,0,0,0,46
45853,41,0,5,0,0,0,46
45854,41,0,5,0,0,0,46
45855,41,0,5,0,0,0,46
45856,41,0,5,0,0,0,46
45857,41,0,5,0,0,0,46
45858,41,0,5,0,0,0,46
45859,40,0,5,0,0,0,45
45860,40,0,5,0,0,0,45
45861,40,0,5,0,0,0,45
45862,39,0,5,0,0,0,44
45863,39,0,5,0,0,0,44
45864,39,0,5,0,0,0,44
45865,39,0,5,0,0,0,44
45866,39,0,5,0,0,0,44
45867,39,0,5,0,0,0,44
45868,39,0,5,0,0,0,44
45869,39,0,5,0,0,0,44
45870,39,0,5,0,0,0,44
45871,39,0,5,0,0,0,44
45872,39,0,5,0,0,0,44
45873,39,0,5,0,0,0,44
45874,39,0,5,0,0,0,44
45875,39,0,5,0,0,0,44
45876,39,0,5,0,0,0,44
45877,39,0,5,0,0,0,44
45878,39,0,5,0,0,0,44
45879,39,0,5,0,0,0,44
45880,39,0,5,0,0,0,44
45881,39,0,5,0,0,0,44
45882,39,0,5,0,0,0,44
45883,39,0,5,0,0,0,44
45884,39,0,5,0,0,0,44
45885,39,0,5,0,0,0,44
45886,39,0,5,0,0,0,44
45887,39,0,5,0,0,0,44
45888,39,0,5,0,0,0,44
45889,39,0,5,0,0,0,44
45890,39,0,5,0,0,0,44
45891,39,0,5,0,0,0,44
45892,39,0,5,0,0,0,44
45893,39,0,5,0,0,0,44
45894,38,0,5,0,0,0,43
45895,38,0,5,0,0,0,43
45896,38,0,5,0,0,0,43
45897,38,0,5,0,0,0,43
45898,38,0,5,0,0,0,43
45899,38,0,5,0,0,0,43
45900,38,0,5,0,0,0,43
45901,37,0,5,0,0,0,42
45902,37,0,5,0,0,0,42
45903,37,0,5,0,0,0,42
45904,37,0,5,0,0,0,42
45905,36,0,5,0,0,0,41
45906,36,0,5,0,0,0,41
45907,36,0,5,0,0,0,41
45908,36,0,6,0,0,0,42
45909,36,0,6,0,0,0,42
45910,36,0,6,0,0,0,42
45911,36,0,6,0,0,0,42
45912,36,0,6,0,0,0,42
45913,36,0,6,0,0,0,42
45914,36,0,6,0,0,0,42
45915,36,0,6,0,0,0,42
45916,36,0,6,0,0,0,42
45917,36,0,6,0,0,0,42
45918,37,0,6,0,0,0,43
45919,37,0,6,0,0,0,43
45920,37,0,6,0,0,0,43
45921,37,0,6,0,0,0,43
45922,37,0,6,0,0,0,43
45923,37,0,6,0,0,0,43
45924,37,0,6,0,0,0,43
45925,37,0,6,0,0,0,43
45926,37,0,6,0,0,0,43
45927,37,0,6,0,0,0,43
45928,37,0,6,0,0,0,43
45929,37,0,6,0,0,0,43
45930,37,0,6,0,0,0,43
45931,37,0,6,0,0,0,43
45932,37,0,6,0,0,0,43
45933,37,0,6,0,0,0,43
45934,35,0,6,0,0,0,41
45935,35,0,6,0,0,0,41
45936,33,0,6,0,0,0,39
45937,33,0,6,0,0,0,39
45938,33,0,6,0,0,0,39
45939,33,0,6,0,0,0,39
45940,33,0,6,0,0,0,39
45941,33,0,6,0,0,0,39
45942,33,0,6,0,0,0,39
45943,33,0,6,0,0,0,39
45944,33,0,5,0,0,0,38
45945,33,0,5,0,0,0,38
45946,33,0,5,0,0,0,38
45947,33,0,5,0,0,0,38
45948,33,0,5,0,0,0,38
45949,33,0,5,0,0,0,38
45950,33,0,5,0,0,0,38
45951,33,0,5,0,0,0,38
45952,33,0,5,0,0,0,38
45953,33,0,5,0,0,0,38
45954,33,0,5,0,0,0,38
45955,33,0,5,0,0,0,38
45956,33,0,5,0,0,0,38
45957,33,0,5,0,0,0,38
45958,33,0,5,0,0,0,38
45959,33,0,5,0,0,0,38
45960,33,0,5,0,0,0,38
45961,33,0,5,0,0,0,38
45962,33,0,5,0,0,0,38
45963,33,0,5,0,0,0,38
45964,33,0,5,0,0,0,38
45965,33,0,5,0,0,0,38
45966,33,0,5,0,0,0,38
45967,33,0,5,0,0,0,38
45968,33,0,5,0,0,0,38
45969,33,0,5,0,0,0,38
45970,33,0,5,0,0,0,38
45971,33,0,5,0,0,0,38
45972,33,0,5,0,0,0,38
45973,33,0,5,0,0,0,38
45974,33,0,6,0,0,0,39
45975,33,0,6,0,0,0,39
45976,33,0,6,0,0,0,39
45977,33,0,6,0,0,0,39
45978,33,0,6,0,0,0,39
45979,33,0,6,0,0,0,39
45980,33,0,6,0,0,0,39
45981,33,0,6,0,0,0,39
45982,33,0,6,0,0,0,39
45983,33,0,6,0,0,0,39
45984,37,0,6,0,0,0,43
45985,37,0,6,0,0,0,43
45986,37,0,6,0,0,0,43
45987,37,0,6,0,0,0,43
45988,37,0,6,0,0,0,43
45989,37,0,6,0,0,0,43
45990,37,0,6,0,0,0,43
45991,37,0,6,0,0,0,43
45992,37,0,6,0,0,0,43
45993,37,0,6,0,0,0,43
45994,37,0,6,0,0,0,43
45995,37,0,6,0,0,0,43
45996,37,0,6,0,0,0,43
45997,37,0,6,0,0,0,43
45998,37,0,6,0,0,0,43
45999,36,0,6,0,0,0,42
46000,36,0,6,0,0,0,42
46001,36,0,6,0,0,0,42
46002,36,0,6,0,0,0,42
46003,36,0,6,0,0,0,42
46004,36,0,6,0,0,0,42
46005,36,0,6,0,0,0,42
46006,36,0,6,0,0,0,42
46007,36,0,6,0,0,0,42
46008,36,0,6,0,0,0,42
46009,36,0,6,0,0,0,42
46010,36,0,6,0,0,0,42
46011,36,0,6,0,0,0,42
46012,36,0,6,0,0,0,42
46013,36,0,6,0,0,0,42
46014,36,0,6,0,0,0,42
46015,36,0,6,0,0,0,42
46016,36,0,6,0,0,0,42
46017,36,0,6,0,0,0,42
46018,36,0,6,0,0,0,42
46019,36,0,6,0,0,0,42
46020,36,0,6,0,0,0,42
46021,36,0,6,0,0,0,42
46022,36,0,6,0,0,0,42
46023,36,0,6,0,0,0,42
46024,36,0,6,0,0,0,42
46025,36,0,6,0,0,0,42
46026,36,0,6,0,0,0,42
46027,36,0,6,0,0,0,42
46028,36,0,6,0,0,0,42
46029,36,0,6,0,0,0,42
46030,36,0,6,0,0,0,42
46031,36,0,6,0,0,0,42
46032,36,0,6,0,0,0,42
46033,36,0,6,0,0,0,42
46034,36,0,6,0,0,0,42
46035,36,0,6,0,0,0,42
46036,36,0,6,0,0,0,42
46037,36,0,6,0,0,0,42
46038,36,0,6,0,0,0,42
46039,36,0,6,0,0,0,42
46040,36,0,6,0,0,0,42
46041,36,0,6,0,0,0,42
46042,36,0,6,0,0,0,42
46043,36,0,6,0,0,0,42
46044,36,0,6,0,0,0,42
46045,36,0,6,0,0,0,42
46046,35,0,6,0,0,0,41
46047,35,0,6,0,0,0,41
46048,35,0,6,0,0,0,41
46049,35,0,6,0,0,0,41
46050,43,0,6,0,0,0,49
46051,43,0,6,0,0,0,49
46052,43,0,5,0,0,0,48
46053,43,0,5,0,0,0,48
46054,43,0,5,0,0,0,48
46055,43,0,5,0,0,0,48
46056,43,0,5,0,0,0,48
46057,43,0,5,0,0,0,48
46058,43,0,5,0,0,0,48
46059,43,0,5,0,0,0,48
46060,43,0,5,0,0,0,48
46061,43,0,5,0,0,0,48
46062,42,0,5,0,0,0,47
46063,42,0,5,0,0,0,47
46064,42,0,5,0,0,0,47
46065,42,0,5,0,0,0,47
46066,42,0,5,0,0,0,47
46067,41,0,5,0,0,0,46
46068,41,0,5,0,0,0,46
46069,41,0,5,0,0,0,46
46070,41,0,5,0,0,0,46
46071,40,0,5,0,0,0,45
46072,40,0,5,0,0,0,45
46073,40,0,5,0,0,0,45
46074,40,0,5,0,0,0,45
46075,40,0,5,0,0,0,45
46076,40,0,5,0,0,0,45
46077,40,0,5,0,0,0,45
46078,40,0,5,0,0,0,45
46079,40,0,5,0,0,0,45
46080,40,0,5,0,0,0,45
46081,40,0,5,0,0,0,45
46082,39,0,5,0,0,0,44
46083,39,0,5,0,0,0,44
46084,39,0,5,0,0,0,44
46085,39,0,5,0,0,0,44
46086,39,0,5,0,0,0,44
46087,39,0,5,0,0,0,44
46088,39,0,5,0,0,0,44
46089,39,0,5,0,0,0,44
46090,39,0,5,0,0,0,44
46091,39,0,5,0,0,0,44
46092,39,0,5,0,0,0,44
46093,38,0,5,0,0,0,43
46094,38,0,5,0,0,0,43
46095,38,0,5,0,0,0,43
46096,38,0,5,0,0,0,43
46097,38,0,5,0,0,0,43
46098,38,0,5,0,0,0,43
46099,38,0,5,0,0,0,43
46100,38,0,5,0,0,0,43
46101,38,0,5,0,0,0,43
46102,38,0,5,0,0,0,43
46103,38,0,5,0,0,0,43
46104,38,0,5,0,0,0,43
46105,38,0,5,0,0,0,43
46106,38,0,5,0,0,0,43
46107,38,0,5,0,0,0,43
46108,38,0,5,0,0,0,43
46109,38,0,5,0,0,0,43
46110,38,0,5,0,0,0,43
46111,38,0,5,0,0,0,43
46112,38,0,5,0,0,0,43
46113,38,0,5,0,0,0,43
46114,38,0,5,0,0,0,43
46115,38,0,5,0,0,0,43
46116,46,0,5,0,0,0,51
46117,46,0,5,0,0,0,51
46118,46,0,5,0,0,0,51
46119,46,0,5,0,0,0,51
46120,45,0,5,0,0,0,50
46121,44,0,5,0,0,0,49
46122,44,0,5,0,0,0,49
46123,44,0,5,0,0,0,49
46124,44,0,5,0,0,0,49
46125,44,0,5,0,0,0,49
46126,44,0,5,0,0,0,49
46127,44,0,5,0,0,0,49
46128,43,0,5,0,0,0,48
46129,42,0,5,0,0,0,47
46130,41,0,5,0,0,0,46
46131,41,0,5,0,0,0,46
46132,41,0,5,0,0,0,46
46133,41,0,5,0,0,0,46
46134,41,0,5,0,0,0,46
46135,41,0,5,0,0,0,46
46136,41,0,5,0,0,0,46
46137,41,0,5,0,0,0,46
46138,41,0,5,0,0,0,46
46139,41,0,5,0,0,0,46
46140,41,0,5,0,0,0,46
46141,41,0,5,0,0,0,46
46142,41,0,6,0,0,0,47
46143,41,0,6,0,0,0,47
46144,41,0,6,0,0,0,47
46145,41,0,6,0,0,0,47
46146,41,0,6,0,0,0,47
46147,41,0,6,0,0,0,47
46148,40,0,6,0,0,0,46
46149,40,0,6,0,0,0,46
46150,40,0,6,0,0,0,46
46151,40,0,6,0,0,0,46
46152,40,0,6,0,0,0,46
46153,39,0,6,0,0,0,45
46154,39,0,6,0,0,0,45
46155,39,0,6,0,0,0,45
46156,39,0,6,0,0,0,45
46157,39,0,6,0,0,0,45
46158,39,0,6,0,0,0,45
46159,39,0,6,0,0,0,45
46160,39,0,6,0,0,0,45
46161,39,0,6,0,0,0,45
46162,39,0,6,0,0,0,45
46163,39,0,6,0,0,0,45
46164,39,0,6,0,0,0,45
46165,39,0,6,0,0,0,45
46166,39,0,6,0,0,0,45
46167,39,0,6,0,0,0,45
46168,39,0,6,0,0,0,45
46169,39,0,6,0,0,0,45
46170,39,0,6,0,0,0,45
46171,39,0,6,0,0,0,45
46172,39,0,6,0,0,0,45
46173,39,0,6,0,0,0,45
46174,39,0,6,0,0,0,45
46175,39,0,6,0,0,0,45
46176,39,0,6,0,0,0,45
46177,39,0,6,0,0,0,45
46178,39,0,6,0,0,0,45
46179,39,0,5,0,0,0,44
46180,39,0,5,0,0,0,44
46181,39,0,5,0,0,0,44
46182,41,0,5,0,0,0,46
46183,41,0,5,0,0,0,46
46184,41,0,5,0,0,0,46
46185,41,0,5,0,0,0,46
46186,41,0,5,0,0,0,46
46187,41,0,5,0,0,0,46
46188,41,0,5,0,0,0,46
46189,41,0,5,0,0,0,46
46190,41,0,5,0,0,0,46
46191,41,0,5,0,0,0,46
46192,41,0,5,0,0,0,46
46193,41,0,5,0,0,0,46
46194,41,0,5,0,0,0,46
46195,41,0,5,0,0,0,46
46196,41,0,5,0,0,0,46
46197,41,0,5,0,0,0,46
46198,41,0,5,0,0,0,46
46199,41,0,5,0,0,0,46
46200,41,0,5,0,0,0,46
46201,41,0,5,0,0,0,46
46202,41,0,5,0,0,0,46
46203,41,0,5,0,0,0,46
46204,40,0,5,0,0,0,45
46205,40,0,5,0,0,0,45
46206,39,0,5,0,0,0,44
46207,39,0,5,0,0,0,44
46208,39,0,6,0,0,0,45
46209,39,0,6,0,0,0,45
46210,39,0,6,0,0,0,45
46211,39,0,6,0,0,0,45
46212,39,0,6,0,0,0,45
46213,39,0,6,0,0,0,45
46214,39,0,6,0,0,0,45
46215,39,0,6,0,0,0,45
46216,39,0,6,0,0,0,45
46217,39,0,6,0,0,0,45
46218,39,0,6,0,0,0,45
46219,38,0,6,0,0,0,44
46220,38,0,6,0,0,0,44
46221,38,0,6,0,0,0,44
46222,38,0,6,0,0,0,44
46223,38,0,6,0,0,0,44
46224,38,0,6,0,0,0,44
46225,38,0,6,0,0,0,44
46226,38,0,6,0,0,0,44
46227,38,0,6,0,0,0,44
46228,38,0,6,0,0,0,44
46229,38,0,6,0,0,0,44
46230,38,0,6,0,0,0,44
46231,38,0,6,0,0,0,44
46232,38,0,6,0,0,0,44
46233,38,0,6,0,0,0,44
46234,38,0,6,0,0,0,44
46235,37,0,6,0,0,0,43
46236,37,0,6,0,0,0,43
46237,37,0,6,0,0,0,43
46238,37,0,6,0,0,0,43
46239,37,0,6,0,0,0,43
46240,36,0,6,0,0,0,42
46241,35,0,6,0,0,0,41
46242,35,0,6,0,0,0,41
46243,35,0,6,0,0,0,41
46244,35,0,6,0,0,0,41
46245,35,0,6,0,0,0,41
46246,35,0,6,0,0,0,41
46247,35,0,6,0,0,0,41
46248,35,0,6,0,0,0,41
46249,35,0,6,0,0,0,41
46250,35,0,6,0,0,0,41
46251,35,0,6,0,0,0,41
46252,35,0,6,0,0,0,41
46253,35,0,6,0,0,0,41
46254,35,0,6,0,0,0,41
46255,35,0,6,0,0,0,41
46256,35,0,6,0,0,0,41
46257,35,0,6,0,0,0,41
46258,35,0,6,0,0,0,41
46259,35,0,6,0,0,0,41
46260,35,0,6,0,0,0,41
46261,35,0,6,0,0,0,41
46262,35,0,6,0,0,0,41
46263,35,0,6,0,0,0,41
46264,35,0,6,0,0,0,41
46265,35,0,6,0,0,0,41
46266,35,0,6,0,0,0,41
46267,35,0,6,0,0,0,41
46268,35,0,6,0,0,0,41
46269,35,0,6,0,0,0,41
46270,35,0,6,0,0,0,41
46271,35,0,6,0,0,0,41
46272,35,0,6,0,0,0,41
46273,35,0,6,0,0,0,41
46274,35,0,7,0,0,0,42
46275,35,0,7,0,0,0,42
46276,35,0,7,0,0,0,42
46277,35,0,7,0,0,0,42
46278,35,0,7,0,0,0,42
46279,35,0,7,0,0,0,42
46280,35,0,7,0,0,0,42
46281,35,0,7,0,0,0,42
46282,35,0,7,0,0,0,42
46283,35,0,7,0,0,0,42
46284,38,0,7,0,0,0,45
46285,38,0,7,0,0,0,45
46286,38,0,7,0,0,0,45
46287,38,0,7,0,0,0,45
46288,38,0,7,0,0,0,45
46289,38,0,7,0,0,0,45
46290,38,0,7,0,0,0,45
46291,38,0,7,0,0,0,45
46292,38,0,7,0,0,0,45
46293,38,0,7,0,0,0,45
46294,38,0,7,0,0,0,45
46295,38,0,7,0,0,0,45
46296,38,0,7,0,0,0,45
46297,38,0,7,0,0,0,45
46298,38,0,7,0,0,0,45
46299,38,0,7,0,0,0,45
46300,37,0,7,0,0,0,44
46301,37,0,7,0,0,0,44
46302,37,0,7,0,0,0,44
46303,37,0,7,0,0,0,44
46304,37,0,7,0,0,0,44
46305,37,0,7,0,0,0,44
46306,37,0,7,0,0,0,44
46307,37,0,7,0,0,0,44
46308,37,0,7,0,0,0,44
46309,37,0,7,0,0,0,44
46310,37,0,7,0,0,0,44
46311,37,0,7,0,0,0,44
46312,37,0,7,0,0,0,44
46313,37,0,7,0,0,0,44
46314,37,0,7,0,0,0,44
46315,37,0,7,0,0,0,44
46316,37,0,7,0,0,0,44
46317,37,0,7,0,0,0,44
46318,37,0,7,0,0,0,44
46319,37,0,7,0,0,0,44
46320,37,0,7,0,0,0,44
46321,37,0,7,0,0,0,44
46322,37,0,7,0,0,0,44
46323,37,0,7,0,0,0,44
46324,37,0,7,0,0,0,44
46325,37,0,7,0,0,0,44
46326,37,0,7,0,0,0,44
46327,37,0,7,0,0,0,44
46328,37,0,7,0,0,0,44
46329,37,0,7,0,0,0,44
46330,37,0,7,0,0,0,44
46331,37,0,7,0,0,0,44
46332,37,0,7,0,0,0,44
46333,37,0,7,0,0,0,44
46334,37,0,7,0,0,0,44
46335,37,0,7,0,0,0,44
46336,37,0,7,0,0,0,44
46337,37,0,7,0,0,0,44
46338,37,0,7,0,0,0,44
46339,37,0,7,0,0,0,44
46340,37,0,7,0,0,0,44
46341,37,0,7,0,0,0,44
46342,37,0,7,0,0,0,44
46343,37,0,7,0,0,0,44
46344,37,0,7,0,0,0,44
46345,37,0,7,0,0,0,44
46346,37,0,7,0,0,0,44
46347,37,0,7,0,0,0,44
46348,37,0,7,0,0,0,44
46349,37,0,7,0,0,0,44
46350,44,0,7,0,0,0,51
46351,44,0,7,0,0,0,51
46352,44,0,7,0,0,0,51
46353,44,0,7,0,0,0,51
46354,44,0,7,0,0,0,51
46355,44,0,7,0,0,0,51
46356,44,0,7,0,0,0,51
46357,44,0,7,0,0,0,51
46358,44,0,7,0,0,0,51
46359,44,0,7,0,0,0,51
46360,43,0,7,0,0,0,50
46361,43,0,7,0,0,0,50
46362,42,0,7,0,0,0,49
46363,41,0,7,0,0,0,48
46364,41,0,7,0,0,0,48
46365,41,0,7,0,0,0,48
46366,41,0,7,0,0,0,48
46367,41,0,7,0,0,0,48
46368,41,0,7,0,0,0,48
46369,41,0,7,0,0,0,48
46370,41,0,7,0,0,0,48
46371,41,0,7,0,0,0,48
46372,41,0,7,0,0,0,48
46373,41,0,7,0,0,0,48
46374,41,0,7,0,0,0,48
46375,41,0,7,0,0,0,48
46376,41,0,7,0,0,0,48
46377,41,0,7,0,0,0,48
46378,41,0,7,0,0,0,48
46379,41,0,7,0,0,0,48
46380,41,0,7,0,0,0,48
46381,41,0,7,0,0,0,48
46382,41,0,7,0,0,0,48
46383,41,0,7,0,0,0,48
46384,41,0,7,0,0,0,48
46385,41,0,7,0,0,0,48
46386,41,0,7,0,0,0,48
46387,41,0,7,0,0,0,48
46388,41,0,7,0,0,0,48
46389,41,0,7,0,0,0,48
46390,41,0,7,0,0,0,48
46391,41,0,7,0,0,0,48
46392,41,0,7,0,0,0,48
46393,41,0,7,0,0,0,48
46394,41,0,7,0,0,0,48
46395,41,0,7,0,0,0,48
46396,41,0,7,0,0,0,48
46397,40,0,7,0,0,0,47
46398,40,0,7,0,0,0,47
46399,40,0,7,0,0,0,47
46400,40,0,7,0,0,0,47
46401,40,0,7,0,0,0,47
46402,39,0,7,0,0,0,46
46403,39,0,7,0,0,0,46
46404,39,0,7,0,0,0,46
46405,39,0,7,0,0,0,46
46406,39,0,7,0,0,0,46
46407,39,0,7,0,0,0,46
46408,39,0,7,0,0,0,46
46409,39,0,7,0,0,0,46
46410,39,0,7,0,0,0,46
46411,39,0,7,0,0,0,46
46412,39,0,7,0,0,0,46
46413,39,0,7,0,0,0,46
46414,39,0,7,0,0,0,46
46415,39,0,7,0,0,0,46
46416,49,0,7,0,0,0,56
46417,49,0,7,0,0,0,56
46418,49,0,7,0,0,0,56
46419,47,0,7,0,0,0,54
46420,46,0,7,0,0,0,53
46421,46,0,7,0,0,0,53
46422,45,0,7,0,0,0,52
46423,44,0,7,0,0,0,51
46424,44,0,7,0,0,0,51
46425,44,0,7,0,0,0,51
46426,43,0,7,0,0,0,50
46427,43,0,7,0,0,0,50
46428,43,0,7,0,0,0,50
46429,43,0,7,0,0,0,50
46430,43,0,7,0,0,0,50
46431,43,0,7,0,0,0,50
46432,43,0,7,0,0,0,50
46433,43,0,7,0,0,0,50
46434,43,0,7,0,0,0,50
46435,43,0,7,0,0,0,50
46436,43,0,7,0,0,0,50
46437,43,0,7,0,0,0,50
46438,43,0,7,0,0,0,50
46439,41,0,7,0,0,0,48
46440,41,0,7,0,0,0,48
46441,41,0,7,0,0,0,48
46442,41,0,8,0,0,0,49
46443,41,0,8,0,0,0,49
46444,41,0,8,0,0,0,49
46445,41,0,8,0,0,0,49
46446,41,0,8,0,0,0,49
46447,41,0,8,0,0,0,49
46448,41,0,8,0,0,0,49
46449,41,0,8,0,0,0,49
46450,41,0,8,0,0,0,49
46451,41,0,8,0,0,0,49
46452,41,0,8,0,0,0,49
46453,41,0,8,0,0,0,49
46454,41,0,8,0,0,0,49
46455,41,0,8,0,0,0,49
46456,41,0,8,0,0,0,49
46457,41,0,8,0,0,0,49
46458,41,0,8,0,0,0,49
46459,41,0,8,0,0,0,49
46460,41,0,8,0,0,0,49
46461,41,0,8,0,0,0,49
46462,41,0,8,0,0,0,49
46463,41,0,8,0,0,0,49
46464,41,0,8,0,0,0,49
46465,41,0,8,0,0,0,49
46466,41,0,8,0,0,0,49
46467,41,0,8,0,0,0,49
46468,41,0,8,0,0,0,49
46469,41,0,8,0,0,0,49
46470,41,0,8,0,0,0,49
46471,40,0,8,0,0,0,48
46472,40,0,8,0,0,0,48
46473,40,0,8,0,0,0,48
46474,40,0,8,0,0,0,48
46475,40,0,8,0,0,0,48
46476,40,0,8,0,0,0,48
46477,40,0,8,0,0,0,48
46478,40,0,8,0,0,0,48
46479,40,0,8,0,0,0,48
46480,40,0,8,0,0,0,48
46481,40,0,8,0,0,0,48
46482,42,0,8,0,0,0,50
46483,42,0,8,0,0,0,50
46484,42,0,8,0,0,0,50
46485,42,0,8,0,0,0,50
46486,42,0,8,0,0,0,50
46487,41,0,8,0,0,0,49
46488,41,0,8,0,0,0,49
46489,41,0,8,0,0,0,49
46490,41,0,8,0,0,0,49
46491,41,0,8,0,0,0,49
46492,40,0,8,0,0,0,48
46493,40,0,8,0,0,0,48
46494,40,0,8,0,0,0,48
46495,40,0,8,0,0,0,48
46496,40,0,8,0,0,0,48
46497,40,0,8,0,0,0,48
46498,40,0,8,0,0,0,48
